time,nr_nl.I1.phi,nr_nl.I1.der(phi),nr_nl.I1.flange_a.phi,nr_nl.I1.flange_a.tau,nr_nl.I1.flange_b.phi,nr_nl.I1.flange_b.tau,nr_nl.I1.w,nr_nl.I1.der(w),nr_nl.I1.a,nr_nl.I2.phi,nr_nl.I2.der(phi),nr_nl.I2.flange_a.phi,nr_nl.I2.flange_a.tau,nr_nl.I2.flange_b.phi,nr_nl.I2.w,nr_nl.I2.der(w),nr_nl.I2.a,nr_nl.torque.tau,nr_nl.torque.inPort.signal[1],nr_nl.torque.flange_b.phi,nr_nl.torque.flange_b.tau,nr_nl.signal.outPort.signal[1],nr_nl.signal.y[1],nr_nl.backlash.phi_rel,nr_nl.backlash.der(phi_rel),nr_nl.backlash.tau,nr_nl.backlash.flange_a.phi,nr_nl.backlash.flange_a.tau,nr_nl.backlash.flange_b.phi,nr_nl.backlash.flange_b.tau,r_nl.I1.phi,r_nl.I1.der(phi),r_nl.I1.flange_a.phi,r_nl.I1.flange_a.tau,r_nl.I1.flange_b.phi,r_nl.I1.flange_b.tau,r_nl.I1.w,r_nl.I1.der(w),r_nl.I1.a,r_nl.I2.phi,r_nl.I2.der(phi),r_nl.I2.flange_a.phi,r_nl.I2.flange_a.tau,r_nl.I2.flange_b.phi,r_nl.I2.flange_b.tau,r_nl.I2.w,r_nl.I2.der(w),r_nl.I2.a,r_nl.torque.tau,r_nl.torque.inPort.signal[1],r_nl.torque.flange_b.phi,r_nl.torque.flange_b.tau,r_nl.signal.outPort.signal[1],r_nl.signal.y[1],r_nl.backlash.phi_rel,r_nl.backlash.der(phi_rel),r_nl.backlash.tau,r_nl.backlash.flange_a.phi,r_nl.backlash.flange_a.tau,r_nl.backlash.flange_b.phi,r_nl.backlash.flange_b.tau,r_nl.gear.flange_a.phi,r_nl.gear.flange_a.tau,r_nl.gear.flange_b.phi,r_nl.gear.flange_b.tau,r_nl.gear.tau_support,r_nl.gear.phi_a,r_nl.gear.phi_b,r_nl.I3.phi,r_nl.I3.der(phi),r_nl.I3.flange_a.phi,r_nl.I3.flange_a.tau,r_nl.I3.flange_b.phi,r_nl.I3.w,r_nl.I3.der(w),r_nl.I3.a,nr_cor.I1.phi,nr_cor.I1.der(phi),nr_cor.I1.flange_a.phi,nr_cor.I1.flange_a.tau,nr_cor.I1.flange_b.phi,nr_cor.I1.w,nr_cor.I1.der(w),nr_cor.I1.a,nr_cor.I2.phi,nr_cor.I2.der(phi),nr_cor.I2.flange_a.phi,nr_cor.I2.flange_b.phi,nr_cor.I2.w,nr_cor.I2.der(w),nr_cor.I2.a,nr_cor.torque.tau,nr_cor.torque.inPort.signal[1],nr_cor.torque.flange_b.phi,nr_cor.torque.flange_b.tau,nr_cor.signal.outPort.signal[1],nr_cor.signal.y[1],nr_cor.backlash.phi_rel,nr_cor.backlash.flange_a.phi,nr_cor.backlash.flange_a.der(phi),nr_cor.backlash.flange_b.phi,nr_cor.backlash.flange_b.der(phi),r_cor.I1.phi,r_cor.I1.der(phi),r_cor.I1.flange_a.phi,r_cor.I1.flange_a.tau,r_cor.I1.flange_b.phi,r_cor.I1.w,r_cor.I1.der(w),r_cor.I1.a,r_cor.I2.phi,r_cor.I2.der(phi),r_cor.I2.flange_a.phi,r_cor.I2.flange_b.phi,r_cor.I2.flange_b.tau,r_cor.I2.w,r_cor.I2.der(w),r_cor.I2.a,r_cor.torque.tau,r_cor.torque.inPort.signal[1],r_cor.torque.flange_b.phi,r_cor.torque.flange_b.tau,r_cor.signal.outPort.signal[1],r_cor.signal.y[1],r_cor.backlash.phi_rel,r_cor.backlash.flange_a.phi,r_cor.backlash.flange_a.der(phi),r_cor.backlash.flange_b.phi,r_cor.backlash.flange_b.der(phi),r_cor.gear.flange_a.phi,r_cor.gear.flange_a.tau,r_cor.gear.flange_b.phi,r_cor.gear.flange_b.tau,r_cor.gear.tau_support,r_cor.gear.phi_a,r_cor.gear.phi_b,r_cor.I3.phi,r_cor.I3.der(phi),r_cor.I3.flange_a.phi,r_cor.I3.flange_a.tau,r_cor.I3.flange_b.phi,r_cor.I3.w,r_cor.I3.der(w),r_cor.I3.a
0.028,2.866913e-05,0.0024524336,2.866913e-05,0.17502306,2.866913e-05,0.0,0.0024524336,0.17502306,0.17502306,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.17502306,0.17502306,2.866913e-05,-0.17502306,0.17502306,0.17502306,-2.866913e-05,-0.0024524336,0.0,2.866913e-05,-0.0,0.0,0.0,2.866913e-05,0.0024524336,2.866913e-05,0.17502306,2.866913e-05,0.0,0.0024524336,0.17502306,0.17502306,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.17502306,0.17502306,2.866913e-05,-0.17502306,0.17502306,0.17502306,-2.866913e-05,-0.0024524336,0.0,2.866913e-05,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,2.866913e-05,0.0024524336,2.866913e-05,0.17502306,2.866913e-05,0.0024524336,0.17502306,0.17502306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17502306,0.17502306,2.866913e-05,-0.17502306,0.17502306,0.17502306,-2.866913e-05,2.866913e-05,0.0024524336,0.0,0.0,2.866913e-05,0.0024524336,2.866913e-05,0.17502306,2.866913e-05,0.0024524336,0.17502306,0.17502306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17502306,0.17502306,2.866913e-05,-0.17502306,0.17502306,0.17502306,-2.866913e-05,2.866913e-05,0.0024524336,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.03,3.4598535e-05,0.0028142687,3.4598535e-05,0.18738131,3.4598535e-05,0.0,0.0028142687,0.18738131,0.18738131,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.18738131,0.18738131,3.4598535e-05,-0.18738131,0.18738131,0.18738131,-3.4598535e-05,-0.0028142687,0.0,3.4598535e-05,-0.0,0.0,0.0,3.4598535e-05,0.0028142687,3.4598535e-05,0.18738131,3.4598535e-05,0.0,0.0028142687,0.18738131,0.18738131,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.18738131,0.18738131,3.4598535e-05,-0.18738131,0.18738131,0.18738131,-3.4598535e-05,-0.0028142687,0.0,3.4598535e-05,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,3.4598535e-05,0.0028142687,3.4598535e-05,0.18738131,3.4598535e-05,0.0028142687,0.18738131,0.18738131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18738131,0.18738131,3.4598535e-05,-0.18738131,0.18738131,0.18738131,-3.4598535e-05,3.4598535e-05,0.0028142687,0.0,0.0,3.4598535e-05,0.0028142687,3.4598535e-05,0.18738131,3.4598535e-05,0.0028142687,0.18738131,0.18738131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18738131,0.18738131,3.4598535e-05,-0.18738131,0.18738131,0.18738131,-3.4598535e-05,3.4598535e-05,0.0028142687,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.032,4.1097264e-05,0.003200956,4.1097264e-05,0.19970998,4.1097264e-05,0.0,0.003200956,0.19970998,0.19970998,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.19970998,0.19970998,4.1097264e-05,-0.19970998,0.19970998,0.19970998,-4.1097264e-05,-0.003200956,0.0,4.1097264e-05,-0.0,0.0,0.0,4.1097264e-05,0.003200956,4.1097264e-05,0.19970998,4.1097264e-05,0.0,0.003200956,0.19970998,0.19970998,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.19970998,0.19970998,4.1097264e-05,-0.19970998,0.19970998,0.19970998,-4.1097264e-05,-0.003200956,0.0,4.1097264e-05,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,4.1097264e-05,0.003200956,4.1097264e-05,0.19970998,4.1097264e-05,0.003200956,0.19970998,0.19970998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19970998,0.19970998,4.1097264e-05,-0.19970998,0.19970998,0.19970998,-4.1097264e-05,4.1097264e-05,0.003200956,0.0,0.0,4.1097264e-05,0.003200956,4.1097264e-05,0.19970998,4.1097264e-05,0.003200956,0.19970998,0.19970998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19970998,0.19970998,4.1097264e-05,-0.19970998,0.19970998,0.19970998,-4.1097264e-05,4.1097264e-05,0.003200956,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.034,4.890867e-05,0.0036115323,4.890867e-05,0.2120071,4.890867e-05,0.0,0.0036115323,0.2120071,0.2120071,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.2120071,0.2120071,4.890867e-05,-0.2120071,0.2120071,0.2120071,-4.890867e-05,-0.0036115323,0.0,4.890867e-05,-0.0,0.0,0.0,4.890867e-05,0.0036115323,4.890867e-05,0.2120071,4.890867e-05,0.0,0.0036115323,0.2120071,0.2120071,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.2120071,0.2120071,4.890867e-05,-0.2120071,0.2120071,0.2120071,-4.890867e-05,-0.0036115323,0.0,4.890867e-05,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,4.890867e-05,0.0036115323,4.890867e-05,0.2120071,4.890867e-05,0.0036115323,0.2120071,0.2120071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2120071,0.2120071,4.890867e-05,-0.2120071,0.2120071,0.2120071,-4.890867e-05,4.890867e-05,0.0036115323,0.0,0.0,4.890867e-05,0.0036115323,4.890867e-05,0.2120071,4.890867e-05,0.0036115323,0.2120071,0.2120071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2120071,0.2120071,4.890867e-05,-0.2120071,0.2120071,0.2120071,-4.890867e-05,4.890867e-05,0.0036115323,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.036,5.797198e-05,0.0040460764,5.797198e-05,0.22427076,5.797198e-05,0.0,0.0040460764,0.22427076,0.22427076,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.22427076,0.22427076,5.797198e-05,-0.22427076,0.22427076,0.22427076,-5.797198e-05,-0.0040460764,0.0,5.797198e-05,-0.0,0.0,0.0,5.797198e-05,0.0040460764,5.797198e-05,0.22427076,5.797198e-05,0.0,0.0040460764,0.22427076,0.22427076,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.22427076,0.22427076,5.797198e-05,-0.22427076,0.22427076,0.22427076,-5.797198e-05,-0.0040460764,0.0,5.797198e-05,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,5.797198e-05,0.0040460764,5.797198e-05,0.22427076,5.797198e-05,0.0040460764,0.22427076,0.22427076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22427076,0.22427076,5.797198e-05,-0.22427076,0.22427076,0.22427076,-5.797198e-05,5.797198e-05,0.0040460764,0.0,0.0,5.797198e-05,0.0040460764,5.797198e-05,0.22427076,5.797198e-05,0.0040460764,0.22427076,0.22427076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22427076,0.22427076,5.797198e-05,-0.22427076,0.22427076,0.22427076,-5.797198e-05,5.797198e-05,0.0040460764,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.038,6.787815e-05,0.004505119,6.787815e-05,0.236499,6.787815e-05,0.0,0.004505119,0.236499,0.236499,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.236499,0.236499,6.787815e-05,-0.236499,0.236499,0.236499,-6.787815e-05,-0.004505119,0.0,6.787815e-05,-0.0,0.0,0.0,6.787815e-05,0.004505119,6.787815e-05,0.236499,6.787815e-05,0.0,0.004505119,0.236499,0.236499,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.236499,0.236499,6.787815e-05,-0.236499,0.236499,0.236499,-6.787815e-05,-0.004505119,0.0,6.787815e-05,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,6.787815e-05,0.004505119,6.787815e-05,0.236499,6.787815e-05,0.004505119,0.236499,0.236499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.236499,0.236499,6.787815e-05,-0.236499,0.236499,0.236499,-6.787815e-05,6.787815e-05,0.004505119,0.0,0.0,6.787815e-05,0.004505119,6.787815e-05,0.236499,6.787815e-05,0.004505119,0.236499,0.236499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.236499,0.236499,6.787815e-05,-0.236499,0.236499,0.236499,-6.787815e-05,6.787815e-05,0.004505119,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.04,7.8627185e-05,0.0049886587,7.8627185e-05,0.24868989,7.8627185e-05,0.0,0.0049886587,0.24868989,0.24868989,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.24868989,0.24868989,7.8627185e-05,-0.24868989,0.24868989,0.24868989,-7.8627185e-05,-0.0049886587,0.0,7.8627185e-05,-0.0,0.0,0.0,7.8627185e-05,0.0049886587,7.8627185e-05,0.24868989,7.8627185e-05,0.0,0.0049886587,0.24868989,0.24868989,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.24868989,0.24868989,7.8627185e-05,-0.24868989,0.24868989,0.24868989,-7.8627185e-05,-0.0049886587,0.0,7.8627185e-05,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,7.8627185e-05,0.0049886587,7.8627185e-05,0.24868989,7.8627185e-05,0.0049886587,0.24868989,0.24868989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24868989,0.24868989,7.8627185e-05,-0.24868989,0.24868989,0.24868989,-7.8627185e-05,7.8627185e-05,0.0049886587,0.0,0.0,7.8627185e-05,0.0049886587,7.8627185e-05,0.24868989,7.8627185e-05,0.0049886587,0.24868989,0.24868989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24868989,0.24868989,7.8627185e-05,-0.24868989,0.24868989,0.24868989,-7.8627185e-05,7.8627185e-05,0.0049886587,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.042,9.021907e-05,0.005496696,9.021907e-05,0.26084152,9.021907e-05,0.0,0.005496696,0.26084152,0.26084152,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.26084152,0.26084152,9.021907e-05,-0.26084152,0.26084152,0.26084152,-9.021907e-05,-0.005496696,0.0,9.021907e-05,-0.0,0.0,0.0,9.021907e-05,0.005496696,9.021907e-05,0.26084152,9.021907e-05,0.0,0.005496696,0.26084152,0.26084152,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.26084152,0.26084152,9.021907e-05,-0.26084152,0.26084152,0.26084152,-9.021907e-05,-0.005496696,0.0,9.021907e-05,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,9.021907e-05,0.005496696,9.021907e-05,0.26084152,9.021907e-05,0.005496696,0.26084152,0.26084152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26084152,0.26084152,9.021907e-05,-0.26084152,0.26084152,0.26084152,-9.021907e-05,9.021907e-05,0.005496696,0.0,0.0,9.021907e-05,0.005496696,9.021907e-05,0.26084152,9.021907e-05,0.005496696,0.26084152,0.26084152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26084152,0.26084152,9.021907e-05,-0.26084152,0.26084152,0.26084152,-9.021907e-05,9.021907e-05,0.005496696,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.044,0.00010265382,0.006029232,0.00010265382,0.27295193,0.00010265382,0.0,0.006029232,0.27295193,0.27295193,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.27295193,0.27295193,0.00010265382,-0.27295193,0.27295193,0.27295193,-0.00010265382,-0.006029232,0.0,0.00010265382,-0.0,0.0,0.0,0.00010265382,0.006029232,0.00010265382,0.27295193,0.00010265382,0.0,0.006029232,0.27295193,0.27295193,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.27295193,0.27295193,0.00010265382,-0.27295193,0.27295193,0.27295193,-0.00010265382,-0.006029232,0.0,0.00010265382,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.00010265382,0.006029232,0.00010265382,0.27295193,0.00010265382,0.006029232,0.27295193,0.27295193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27295193,0.27295193,0.00010265382,-0.27295193,0.27295193,0.27295193,-0.00010265382,0.00010265382,0.006029232,0.0,0.0,0.00010265382,0.006029232,0.00010265382,0.27295193,0.00010265382,0.006029232,0.27295193,0.27295193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27295193,0.27295193,0.00010265382,-0.27295193,0.27295193,0.27295193,-0.00010265382,0.00010265382,0.006029232,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.046,0.000115931434,0.0065862653,0.000115931434,0.28501925,0.000115931434,0.0,0.0065862653,0.28501925,0.28501925,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.28501925,0.28501925,0.000115931434,-0.28501925,0.28501925,0.28501925,-0.000115931434,-0.0065862653,0.0,0.000115931434,-0.0,0.0,0.0,0.000115931434,0.0065862653,0.000115931434,0.28501925,0.000115931434,0.0,0.0065862653,0.28501925,0.28501925,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.28501925,0.28501925,0.000115931434,-0.28501925,0.28501925,0.28501925,-0.000115931434,-0.0065862653,0.0,0.000115931434,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.000115931434,0.0065862653,0.000115931434,0.28501925,0.000115931434,0.0065862653,0.28501925,0.28501925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28501925,0.28501925,0.000115931434,-0.28501925,0.28501925,0.28501925,-0.000115931434,0.000115931434,0.0065862653,0.0,0.0,0.000115931434,0.0065862653,0.000115931434,0.28501925,0.000115931434,0.0065862653,0.28501925,0.28501925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28501925,0.28501925,0.000115931434,-0.28501925,0.28501925,0.28501925,-0.000115931434,0.000115931434,0.0065862653,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.048,0.00013005189,0.0071677966,0.00013005189,0.2970416,0.00013005189,0.0,0.0071677966,0.2970416,0.2970416,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.2970416,0.2970416,0.00013005189,-0.2970416,0.2970416,0.2970416,-0.00013005189,-0.0071677966,0.0,0.00013005189,-0.0,0.0,0.0,0.00013005189,0.0071677966,0.00013005189,0.2970416,0.00013005189,0.0,0.0071677966,0.2970416,0.2970416,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.2970416,0.2970416,0.00013005189,-0.2970416,0.2970416,0.2970416,-0.00013005189,-0.0071677966,0.0,0.00013005189,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.00013005189,0.0071677966,0.00013005189,0.2970416,0.00013005189,0.0071677966,0.2970416,0.2970416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2970416,0.2970416,0.00013005189,-0.2970416,0.2970416,0.2970416,-0.00013005189,0.00013005189,0.0071677966,0.0,0.0,0.00013005189,0.0071677966,0.00013005189,0.2970416,0.00013005189,0.0071677966,0.2970416,0.2970416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2970416,0.2970416,0.00013005189,-0.2970416,0.2970416,0.2970416,-0.00013005189,0.00013005189,0.0071677966,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.05,0.0001457022,0.0077726184,0.0001457022,0.309017,0.0001457022,0.0,0.0077726184,0.309017,0.309017,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.309017,0.309017,0.0001457022,-0.309017,0.309017,0.309017,-0.0001457022,-0.0077726184,0.0,0.0001457022,-0.0,0.0,0.0,0.0001457022,0.0077726184,0.0001457022,0.309017,0.0001457022,0.0,0.0077726184,0.309017,0.309017,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.309017,0.309017,0.0001457022,-0.309017,0.309017,0.309017,-0.0001457022,-0.0077726184,0.0,0.0001457022,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0001457022,0.0077726184,0.0001457022,0.309017,0.0001457022,0.0077726184,0.309017,0.309017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309017,0.309017,0.0001457022,-0.309017,0.309017,0.309017,-0.0001457022,0.0001457022,0.0077726184,0.0,0.0,0.0001457022,0.0077726184,0.0001457022,0.309017,0.0001457022,0.0077726184,0.309017,0.309017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309017,0.309017,0.0001457022,-0.309017,0.309017,0.309017,-0.0001457022,0.0001457022,0.0077726184,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.052,0.00016339212,0.008399835,0.00016339212,0.32094362,0.00016339212,0.0,0.008399835,0.32094362,0.32094362,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.32094362,0.32094362,0.00016339212,-0.32094362,0.32094362,0.32094362,-0.00016339212,-0.008399835,0.0,0.00016339212,-0.0,0.0,0.0,0.00016339212,0.008399835,0.00016339212,0.32094362,0.00016339212,0.0,0.008399835,0.32094362,0.32094362,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.32094362,0.32094362,0.00016339212,-0.32094362,0.32094362,0.32094362,-0.00016339212,-0.008399835,0.0,0.00016339212,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.00016339212,0.008399835,0.00016339212,0.32094362,0.00016339212,0.008399835,0.32094362,0.32094362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32094362,0.32094362,0.00016339212,-0.32094362,0.32094362,0.32094362,-0.00016339212,0.00016339212,0.008399835,0.0,0.0,0.00016339212,0.008399835,0.00016339212,0.32094362,0.00016339212,0.008399835,0.32094362,0.32094362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32094362,0.32094362,0.00016339212,-0.32094362,0.32094362,0.32094362,-0.00016339212,0.00016339212,0.008399835,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.054,0.00018230006,0.009050889,0.00018230006,0.33281955,0.00018230006,0.0,0.009050889,0.33281955,0.33281955,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.33281955,0.33281955,0.00018230006,-0.33281955,0.33281955,0.33281955,-0.00018230006,-0.009050889,0.0,0.00018230006,-0.0,0.0,0.0,0.00018230006,0.009050889,0.00018230006,0.33281955,0.00018230006,0.0,0.009050889,0.33281955,0.33281955,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.33281955,0.33281955,0.00018230006,-0.33281955,0.33281955,0.33281955,-0.00018230006,-0.009050889,0.0,0.00018230006,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.00018230006,0.009050889,0.00018230006,0.33281955,0.00018230006,0.009050889,0.33281955,0.33281955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33281955,0.33281955,0.00018230006,-0.33281955,0.33281955,0.33281955,-0.00018230006,0.00018230006,0.009050889,0.0,0.0,0.00018230006,0.009050889,0.00018230006,0.33281955,0.00018230006,0.009050889,0.33281955,0.33281955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33281955,0.33281955,0.00018230006,-0.33281955,0.33281955,0.33281955,-0.00018230006,0.00018230006,0.009050889,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.056,0.00020242605,0.009725782,0.00020242605,0.34464294,0.00020242605,0.0,0.009725782,0.34464294,0.34464294,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.34464294,0.34464294,0.00020242605,-0.34464294,0.34464294,0.34464294,-0.00020242605,-0.009725782,0.0,0.00020242605,-0.0,0.0,0.0,0.00020242605,0.009725782,0.00020242605,0.34464294,0.00020242605,0.0,0.009725782,0.34464294,0.34464294,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.34464294,0.34464294,0.00020242605,-0.34464294,0.34464294,0.34464294,-0.00020242605,-0.009725782,0.0,0.00020242605,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.00020242605,0.009725782,0.00020242605,0.34464294,0.00020242605,0.009725782,0.34464294,0.34464294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34464294,0.34464294,0.00020242605,-0.34464294,0.34464294,0.34464294,-0.00020242605,0.00020242605,0.009725782,0.0,0.0,0.00020242605,0.009725782,0.00020242605,0.34464294,0.00020242605,0.009725782,0.34464294,0.34464294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34464294,0.34464294,0.00020242605,-0.34464294,0.34464294,0.34464294,-0.00020242605,0.00020242605,0.009725782,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
